Settlement Date,Spot Price ($/MWh),Scheduled Demand (MW),Scheduled Generation (MW),Semi Scheduled Generation (MW),Net Import (MW),Type
28/10/2025 12:30,88.73,7708.44,5430.66234,2058.83766,-214.88,"ACTUAL"
28/10/2025 13:00,69.46,7369.1,4951.625,2186.365,-227.48,"FORECAST"
28/10/2025 13:30,61.30411,7237.71,4946.619,2073.891,-213.92,"FORECAST"
28/10/2025 14:00,70.98461,7238.56,5141.616,1953.634,-141.46,"FORECAST"
28/10/2025 14:30,78.83014,7268.34,5463.508,1777.922,-26.71,"FORECAST"
28/10/2025 15:00,86.82711,7270.56,5628.619,1589.721,-51.45,"FORECAST"
28/10/2025 15:30,84.95,7105.37,5674.987,1413.383,-16.81,"FORECAST"
28/10/2025 16:00,122.73,7280.84,5979.886,1289.304,-11.6,"FORECAST"
28/10/2025 16:30,97.83004,7439.76,6488.909,1159.121,212.07,"FORECAST"
28/10/2025 17:00,125.53,7611.83,6898.985,995.185,285.85,"FORECAST"
28/10/2025 17:30,125.53,7720.91,7226.407,830.143,338.91,"FORECAST"
28/10/2025 18:00,190.74,7859.93,7557.614,672.946,373.64,"FORECAST"
28/10/2025 18:30,285.51948,7920.89,7686.624,618.706,387.25,"FORECAST"
28/10/2025 19:00,296.43434,7925.85,7661.623,615.417,353.85,"FORECAST"
