date,Price,Demand,Scheduled_Gen,Semi_Scheduled_Gen,Net_Import
2025-10-27 19:05:00,9.1,1677.25,345.00129,1478.08871,146.96
2025-10-27 19:10:00,32.14746,1586.99,404.00146,1483.84854,304.13
2025-10-27 19:15:00,60.39443,1592.63,400.0034,1500.2466,310.99
2025-10-27 19:20:00,45.52324,1586.73,350.0043,1495.5557,261.43
2025-10-27 19:25:00,49.44077,1588.14,349.99511,1500.32489,264.89
2025-10-27 19:30:00,36.0673,1610.77,440.99596,1465.42404,298.81
2025-10-27 19:35:00,31.31,1614.85,382.44018,1516.47982,287.02
2025-10-27 19:40:00,37.16438,1608.71,349.99762,1482.75238,226.1
2025-10-27 19:45:00,46.2783,1622.74,399.99681,1473.40319,253.1
2025-10-27 19:50:00,39.09757,1602.06,399.99794,1466.50206,267.11
2025-10-27 19:55:00,37.23209,1635.89,349.99652,1449.26348,164.68
2025-10-27 20:00:00,0.38014,1581.14,336.02708,1478.43292,236.04
2025-10-27 20:05:00,3.60898,1603.48,357.00284,1481.11716,239.43
2025-10-27 20:10:00,1.73434,1603.48,343.99847,1508.50153,253.89
2025-10-27 20:15:00,31.3,1621.13,347.00029,1531.22971,259.73
2025-10-27 20:20:00,31.3,1606.03,346.99993,1513.89007,257.31
2025-10-27 20:25:00,0.00932,1619.36,332.0028,1506.4972,221.04
2025-10-27 20:30:00,8.36243,1667.0,346.99684,1492.99316,174.32
2025-10-27 20:35:00,8.08178,1541.67,360.44413,1493.26587,315.41
2025-10-27 20:40:00,8.17626,1594.93,353.00339,1507.87661,268.51
2025-10-27 20:45:00,-0.00013,1542.71,240.55675,1531.87325,232.06
2025-10-27 20:50:00,0.0,1609.73,326.86492,1563.86508,283.87
2025-10-27 20:55:00,0.0,1564.79,281.13444,1571.72556,291.27
2025-10-27 21:00:00,-3.59403,1529.76,283.00149,1575.93851,334.76
2025-10-27 21:05:00,0.21732,1523.34,260.99667,1608.07333,349.58
2025-10-27 21:10:00,37.33426,1502.56,340.00328,1625.83672,469.65
2025-10-27 21:15:00,38.60254,1486.87,253.9999,1613.6501,385.43
2025-10-27 21:20:00,4e-05,1488.49,222.00194,1638.79806,376.65
2025-10-27 21:25:00,-6.79295,1505.49,221.99791,1627.90209,350.01
2025-10-27 21:30:00,-3.63215,1548.56,222.00408,1625.48592,304.1
2025-10-27 21:35:00,-6.71059,1510.45,221.99638,1601.86362,318.82
2025-10-27 21:40:00,0.0,1480.22,240.00277,1592.07723,357.75
2025-10-27 21:45:00,2.18615,1489.22,240.00279,1616.54721,373.48
2025-10-27 21:50:00,15.70119,1476.01,221.99641,1624.34359,375.86
2025-10-27 21:55:00,18.2,1445.33,233.06079,1605.22921,398.16
2025-10-27 22:00:00,40.05177,1421.41,222.00233,1576.10767,381.15
2025-10-27 22:05:00,34.59393,1397.99,294.00339,1578.36661,480.91
2025-10-27 22:10:00,62.75418,1424.72,344.99698,1545.93302,472.55
2025-10-27 22:15:00,59.55,1368.35,289.8437,1522.1363,450.01
2025-10-27 22:20:00,52.07374,1389.87,169.00472,1514.06528,297.19
2025-10-27 22:25:00,70.97649,1378.37,193.99673,1505.32327,324.31
2025-10-27 22:30:00,52.60706,1360.71,144.00351,1532.15649,320.0
2025-10-27 22:35:00,61.15681,1403.51,194.00031,1519.13969,312.75
2025-10-27 22:40:00,49.04569,1376.64,144.00334,1523.89666,295.81
2025-10-27 22:45:00,59.55,1394.12,168.15146,1514.06854,290.9
2025-10-27 22:50:00,59.18628,1373.7,161.0018,1495.3982,285.47
2025-10-27 22:55:00,27.32939,1368.44,160.99785,1507.77215,304.44
2025-10-27 23:00:00,48.47187,1323.89,211.00121,1477.56879,370.95
2025-10-27 23:05:00,74.61932,1339.4,211.00428,1506.74572,382.87
2025-10-27 23:10:00,84.2288,1342.1,261.00009,1507.14991,431.68
2025-10-27 23:15:00,52.73831,1331.29,193.99975,1518.02025,386.16
2025-10-27 23:20:00,77.37653,1291.47,223.00213,1519.15787,457.06
2025-10-27 23:25:00,59.55,1307.76,181.13238,1528.16762,407.82
2025-10-27 23:30:00,32.76318,1305.22,143.9968,1519.9632,364.85
2025-10-27 23:35:00,74.24021,1350.15,144.00093,1535.85907,333.39
