Settlement Date,Dispatch Price ($/MWh),Scheduled Demand (MW),Scheduled Generation (MW),Semi Scheduled Generation (MW),Net Import (MW),Type
27/10/2025 16:20,147.35,9765.39,7408.328,1713.282,-617.5,"ACTUAL"
27/10/2025 16:25,188.22,9864.67,7677.55887,1527.30113,-631.9,"ACTUAL"
27/10/2025 16:30,147.73,9971.59,7688.50109,1605.40891,-648.47,"ACTUAL"
27/10/2025 16:35,127.59,10099.88,7901.61485,1578.81515,-593.33,"ACTUAL"
27/10/2025 16:40,127.59,10182.63,8058.70919,1530.08081,-568.65,"ACTUAL"
27/10/2025 16:45,133,10039.62,8082.34968,1489.23032,-449.99,"ACTUAL"
27/10/2025 16:50,157.22703,10125.94,8078.37522,1529.50478,-497.16,"ACTUAL"
27/10/2025 16:55,224.73,10305.43,8281.56823,1505.66177,-497.24,"ACTUAL"
27/10/2025 17:00,239.73,10425.07,8400.00713,1472.93287,-528.78,"ACTUAL"
27/10/2025 17:05,191.91,10445.16,8529.87083,1399.72917,-494.04,"ACTUAL"
27/10/2025 17:10,256.09,10568.15,8741.63873,1308.73127,-496.31,"ACTUAL"
27/10/2025 17:15,256.09,10602.32,8744.853,1278.167,-554.13,"ACTUAL"
27/10/2025 17:20,256.09,10471.26,8702.15681,1242.78319,-504.17,"ACTUAL"
27/10/2025 17:25,239.73,10361.06,8566.11484,1209.04516,-560.39,"ACTUAL"
27/10/2025 17:30,265.62,10366,8751.54524,1176.42476,-420.72,"ACTUAL"
27/10/2025 17:35,239.73,10304.9,8585.74901,1152.67099,-542.35,"ACTUAL"
27/10/2025 17:40,200,10329.75,8651.55098,1163.62902,-493.31,"ACTUAL"
27/10/2025 17:45,241.22,10322.99,8692.77613,1123.60387,-485.74,"ACTUAL"
27/10/2025 17:50,243.07,10386.78,8784.61235,1086.61765,-494.06,"ACTUAL"
27/10/2025 17:55,241.22,10371.84,8794.26577,1062.16423,-493.91,"ACTUAL"
27/10/2025 18:00,277,10433.41,8832.04446,1067.36554,-511.36,"ACTUAL"
27/10/2025 18:05,140.46616,10257.15,8671.83565,1152.46435,-416.16,"ACTUAL"
27/10/2025 18:10,243.07,10245.63,9087.47167,1164.49833,6.07,"ACTUAL"
27/10/2025 18:15,200,9963.2,8799.89146,1151.89854,-11.26,"ACTUAL"
27/10/2025 18:20,241.22,10046.66,8963.73912,1116.07088,32.15,"ACTUAL"
27/10/2025 18:25,200,10038.77,8822.93946,1117.79054,-95.33,"ACTUAL"
27/10/2025 18:30,241.22,10066.25,8779.18824,1155.16176,-127.98,"ACTUAL"
27/10/2025 18:35,200,10026.21,8803.94641,1162.09359,-58.45,"ACTUAL"
27/10/2025 18:40,188.22,9987.05,8739.19385,1186.31615,-59.77,"ACTUAL"
27/10/2025 18:45,135,9877.07,8688.44773,1187.88227,-0.63,"ACTUAL"
27/10/2025 18:50,144.67,9870.18,8718.93537,1169.07463,17.42,"ACTUAL"
27/10/2025 18:55,147.73,9799.99,8784.54725,1109.50275,91.99,"ACTUAL"
27/10/2025 19:00,122.55,9734.74,8628.12738,1069.33262,-36.34,"ACTUAL"
27/10/2025 19:05,142.89524,9719.74,8726.69008,1039.12992,44.95,"ACTUAL"
27/10/2025 19:10,133,9627.68,8704.03783,1004.84217,79.37,"ACTUAL"
27/10/2025 19:15,135,9562.06,8556.60728,1071.71272,64.74,"ACTUAL"
27/10/2025 19:20,122.55,9558.45,8659.74004,1062.63996,160.79,"ACTUAL"
27/10/2025 19:25,95.95003,9466.9,8484.78074,1033.32926,50,"ACTUAL"
27/10/2025 19:30,253.71043,9402.54,8502.06176,981.48824,79.25,"ACTUAL"
27/10/2025 19:35,188.22,9213.19,8316.04591,858.06409,-38.36,"ACTUAL"
27/10/2025 19:40,241.22,9256.02,8516.07393,812.17607,70.67,"ACTUAL"
27/10/2025 19:45,122.55,9183.23,8415.33019,775.61981,7.37,"ACTUAL"
27/10/2025 19:50,188.22,9129.94,8434.90091,765.93909,69.39,"ACTUAL"
27/10/2025 19:55,147.35,9101.45,8300.64271,783.60729,-17.05,"ACTUAL"
27/10/2025 20:00,135,9012.79,8197.36834,815.43166,-0.2,"ACTUAL"
27/10/2025 20:05,125.53,8956.77,8010.82529,845.64471,-98.25,"ACTUAL"
27/10/2025 20:10,98.81,8873.65,7808.31315,874.34685,-186.48,"ACTUAL"
27/10/2025 20:15,103.88,8876.87,7819.38106,860.52894,-192.37,"ACTUAL"
27/10/2025 20:20,98.81,8877.13,7693.62273,917.11727,-259.62,"ACTUAL"
27/10/2025 20:25,103.88,8829.1,7727.29736,903.94264,-193.34,"ACTUAL"
27/10/2025 20:30,103.88,8902.94,7670.21454,860.64546,-361.65,"ACTUAL"
27/10/2025 20:35,210.0783,8931.49,7786.27672,901.18328,-238.17,"ACTUAL"
27/10/2025 20:40,188.22,8931.55,7796.57795,925.77205,-204.42,"ACTUAL"
27/10/2025 20:45,188.22,8826.93,7490.91917,944.44083,-380.49,"ACTUAL"
27/10/2025 20:50,188.22,8733.54,7438.79786,971.94214,-314.42,"ACTUAL"
27/10/2025 20:55,188.22,8733.77,7430.03819,962.53181,-332.21,"ACTUAL"
27/10/2025 21:00,123.57542,8646.65,7331.96426,900.89574,-402.12,"ACTUAL"
27/10/2025 21:05,122.55,8541.11,7227.29768,855.33232,-445.25,"ACTUAL"
27/10/2025 21:10,124.75288,8535.18,7224.57818,827.29182,-469.11,"ACTUAL"
27/10/2025 21:15,126.077,8475.58,7147.45726,774.86274,-536.09,"ACTUAL"
27/10/2025 21:20,122.8301,8269.33,7013.97096,772.02904,-469.55,"ACTUAL"
27/10/2025 21:25,123.95003,8262.79,7010.43564,766.05436,-472.54,"ACTUAL"
27/10/2025 21:30,103.88,8122.47,6889.17313,774.29687,-446.62,"ACTUAL"
27/10/2025 21:35,95.95003,8056.58,6790.09505,811.98495,-442.47,"ACTUAL"
27/10/2025 21:40,103.88,8099.31,6830.42234,780.72766,-474.75,"ACTUAL"
27/10/2025 21:45,95.95,7976.69,6706.85611,771.44389,-484.81,"ACTUAL"
27/10/2025 21:50,95.72979,7910.93,6639.33289,792.96711,-466.09,"ACTUAL"
27/10/2025 21:55,89.6711,7845.12,6625.52357,768.09643,-440.15,"ACTUAL"
27/10/2025 22:00,83.27487,7829.66,6609.10756,745.11244,-463.47,"ACTUAL"
27/10/2025 22:05,117.23791,7738.6,6449.28391,760.89609,-514.69,"ACTUAL"
27/10/2025 22:10,137.40316,7716.36,6318.19203,778.19797,-602.25,"ACTUAL"
27/10/2025 22:15,162.13621,7693.92,6291.67105,801.44895,-583.94,"ACTUAL"
27/10/2025 22:20,243.07,7693.63,6386.5589,699.1511,-590.83,"ACTUAL"
27/10/2025 22:25,200,7477.94,6299.02894,568.35106,-594,"ACTUAL"
27/10/2025 22:30,299.95,7506.38,6411.39661,495.04339,-583.78,"ACTUAL"
27/10/2025 22:35,224.73,7352.19,6252.12237,493.32763,-590.86,"ACTUAL"
27/10/2025 22:40,243.07,7392.72,6318.20107,506.36893,-553.72,"ACTUAL"
27/10/2025 22:45,224.73,7336.72,6272.09122,476.55878,-573.01,"ACTUAL"
27/10/2025 22:50,224.73,7303.03,6257.61802,451.56198,-578.66,"ACTUAL"
27/10/2025 22:55,123.95,7184.88,6175.55807,392.03193,-601.48,"ACTUAL"
27/10/2025 23:00,224.73,7141.66,6265.07635,320.72365,-542.66,"ACTUAL"
27/10/2025 23:05,224.73,7148.56,6263.19328,300.68672,-570.34,"ACTUAL"
27/10/2025 23:10,147.35,7067.8,6179.68648,283.75352,-589.51,"ACTUAL"
27/10/2025 23:15,224.73,7103.89,6261.92262,280.49738,-548.19,"ACTUAL"
27/10/2025 23:20,123.95,7014.04,6135.64697,262.23303,-600.92,"ACTUAL"
27/10/2025 23:25,158.16845,6988.32,6197.50981,254.38019,-524.44,"ACTUAL"
27/10/2025 23:30,87.55245,6785.77,6111.78832,254.70168,-411.43,"ACTUAL"
27/10/2025 23:35,103.9,6757.71,6122.30762,290.23238,-339.47,"ACTUAL"
27/10/2025 23:40,147.35,6839.39,6132.42854,300.11146,-399.29,"ACTUAL"
27/10/2025 23:45,88.73,6828.53,6076.95674,325.88326,-417.7,"ACTUAL"
27/10/2025 23:50,88.73,6749.64,6064.0833,351.1467,-329.1,"ACTUAL"
27/10/2025 23:55,117.67186,6718.72,5951.76295,412.04705,-349.04,"ACTUAL"
28/10/2025 00:00,95.75,6588.59,5926.7007,404.7693,-253.72,"ACTUAL"
28/10/2025 00:05,117.42013,6594.48,5835.73549,427.70451,-325.97,"ACTUAL"
28/10/2025 00:10,95.95,6495.04,5753.87524,437.49476,-299.41,"ACTUAL"
28/10/2025 00:15,95.95,6492.12,5695.97105,440.48895,-350.19,"ACTUAL"
28/10/2025 00:20,123.75,6485.45,5685.84455,400.39545,-392.65,"ACTUAL"
28/10/2025 00:25,119.2276,6445.84,5607.79465,391.96535,-438.22,"ACTUAL"
28/10/2025 00:30,89.83006,6392.9,5484.26749,415.78251,-483.74,"ACTUAL"
28/10/2025 00:35,95.75,6355.37,5496.60647,406.78353,-444.24,"ACTUAL"
28/10/2025 00:40,123.95,6392.26,5588.9567,404.3633,-392.61,"ACTUAL"
28/10/2025 00:45,118.94899,6357.37,5499.59249,426.19751,-424.46,"ACTUAL"
28/10/2025 00:50,95.75,6333.33,5456.94995,418.38005,-450.24,"ACTUAL"
28/10/2025 00:55,131.97196,6320.01,5441.58055,386.08945,-483.44,"ACTUAL"
28/10/2025 01:00,123.95,6262.25,5380.31706,372.24294,-500.37,"ACTUAL"
28/10/2025 01:05,132.52933,6318.86,5380.7742,404.2858,-523.66,"ACTUAL"
28/10/2025 01:10,130.88922,6224.11,5362.77839,414.93161,-439.06,"ACTUAL"
28/10/2025 01:15,122.73,6160.8,5249.67328,473.02672,-431.17,"ACTUAL"
28/10/2025 01:20,123.95,6270.17,5279.98877,468.30123,-512.25,"ACTUAL"
28/10/2025 01:25,119.99512,6149.88,5189.64252,460.07748,-491.44,"ACTUAL"
28/10/2025 01:30,106.69095,6131.03,5166.73258,434.75742,-519.96,"ACTUAL"
28/10/2025 01:35,122.73,6204.98,5154.10272,411.67728,-625.71,"ACTUAL"
28/10/2025 01:40,123.75,6163.12,5151.59585,370.05415,-627.87,"ACTUAL"
28/10/2025 01:45,123.75,6160.99,5154.63306,309.30694,-681.31,"ACTUAL"
28/10/2025 01:50,122.73,6169.37,5142.20333,288.86667,-720.75,"ACTUAL"
28/10/2025 01:55,91.66354,6117.66,5095.42529,280.04471,-724.74,"ACTUAL"
28/10/2025 02:00,122.73,6154.36,5172.937,307.023,-659.73,"ACTUAL"
28/10/2025 02:05,123.95,6116.06,5237.71954,320.08046,-547.94,"ACTUAL"
28/10/2025 02:10,95.74999,6150.35,5137.12236,343.39764,-655.32,"ACTUAL"
28/10/2025 02:15,89.83006,6109.62,5153.53611,320.08389,-622.98,"ACTUAL"
28/10/2025 02:20,95.95,6050.25,5202.05191,316.02809,-522.87,"ACTUAL"
28/10/2025 02:25,95.95,6095.88,5190.7138,328.9362,-565.46,"ACTUAL"
28/10/2025 02:30,88.73,6016.43,5064.02068,356.40932,-584.72,"ACTUAL"
28/10/2025 02:35,84.75,6091.54,4988.29808,392.98192,-694.61,"ACTUAL"
28/10/2025 02:40,88.73,5985.09,5034.647,382.443,-557.7,"ACTUAL"
28/10/2025 02:45,88.73,6081.14,5035.50309,375.06691,-656.41,"ACTUAL"
28/10/2025 02:50,89.83006,6144.02,5094.78698,410.13302,-626.09,"ACTUAL"
28/10/2025 02:55,75.95,6035.28,4864.63494,503.98506,-652.9,"ACTUAL"
28/10/2025 03:00,87.87206,6069.16,5043.115,510.615,-506.8,"ACTUAL"
28/10/2025 03:05,79.99,6080.44,5010.8266,548.3334,-512.47,"ACTUAL"
28/10/2025 03:10,88.73,6081.15,5033.20794,479.94206,-557.55,"ACTUAL"
28/10/2025 03:15,88.73,6056.1,5031.90418,456.19582,-557.61,"ACTUAL"
28/10/2025 03:20,87.9195,6090.47,5109.06334,454.04666,-518.27,"ACTUAL"
28/10/2025 03:25,88.73,6086.76,5033.67046,485.08954,-557.56,"ACTUAL"
28/10/2025 03:30,89.40067,6167.3,5032.15018,500.11982,-622.26,"ACTUAL"
28/10/2025 03:35,84.75,6123.31,4985.38329,522.93671,-602.94,"ACTUAL"
28/10/2025 03:40,84.95,6120.94,5055.63722,455.83278,-597.51,"ACTUAL"
28/10/2025 03:45,88.73,6036.42,5057.43179,410.98821,-557.71,"ACTUAL"
28/10/2025 03:50,88.73,6006.11,5065.50336,410.81664,-520.73,"ACTUAL"
28/10/2025 03:55,89.83006,6002.51,5153.91652,389.99348,-451.64,"ACTUAL"
28/10/2025 04:00,89.83006,6021.57,5110.19647,406.12353,-496.9,"ACTUAL"
28/10/2025 04:05,88.31,6050.87,5137.91471,432.42529,-472.89,"ACTUAL"
28/10/2025 04:10,88.73,6073.53,5159.55553,463.04447,-444.05,"ACTUAL"
28/10/2025 04:15,88.73,6080,5248.1772,491.1728,-336.43,"ACTUAL"
28/10/2025 04:20,95.75,6008.72,5289.7568,505.9432,-211.11,"ACTUAL"
28/10/2025 04:25,99.63986,6109.2,5347.166,556.364,-203.77,"ACTUAL"
28/10/2025 04:30,94.8784,6069.7,5314.7106,580.6394,-172.93,"ACTUAL"
28/10/2025 04:35,94.11361,6069.56,5319.21262,557.79738,-190.87,"ACTUAL"
28/10/2025 04:40,93.77589,6038.64,5302.1958,538.5942,-196.12,"ACTUAL"
28/10/2025 04:45,95.28001,6069.82,5302.7627,550.3873,-214.63,"ACTUAL"
28/10/2025 04:50,93.59891,6061.14,5304.49808,571.58192,-183.45,"ACTUAL"
28/10/2025 04:55,114.79503,6136.57,5347.4734,545.8266,-240.64,"ACTUAL"
28/10/2025 05:00,123.75,6163.4,5387.6589,520.6011,-252.3,"ACTUAL"
28/10/2025 05:05,122.73,6167.1,5328.08699,519.40301,-315.46,"ACTUAL"
28/10/2025 05:10,181.83545,6270.46,5445.87853,564.48147,-256.98,"ACTUAL"
28/10/2025 05:15,142.047,6226.93,5432.39265,613.55735,-179.22,"ACTUAL"
28/10/2025 05:20,147.35,6288.55,5563.45098,594.62902,-129.33,"ACTUAL"
28/10/2025 05:25,141.60542,6252.28,5577.49562,589.89438,-84.28,"ACTUAL"
28/10/2025 05:30,141.3507,6277.87,5581.59572,606.71428,-88.89,"ACTUAL"
28/10/2025 05:35,147.35,6360.36,5484.41483,662.47517,-211.05,"ACTUAL"
28/10/2025 05:40,143.31923,6377.23,5582.66055,687.56945,-106.09,"ACTUAL"
28/10/2025 05:45,147.73,6380.6,5625.92802,728.75198,-25.79,"ACTUAL"
28/10/2025 05:50,142.28671,6382.16,5630.56707,726.28293,-25.17,"ACTUAL"
28/10/2025 05:55,147.72,6411.09,5632.19507,707.07493,-71.26,"ACTUAL"
28/10/2025 06:00,147.73,6481.41,5688.14278,772.41722,-20.74,"ACTUAL"
28/10/2025 06:05,147.73,6548.72,5704.96572,806.10428,-37.33,"ACTUAL"
28/10/2025 06:10,147.73,6560.09,5713.28716,815.51284,-31.02,"ACTUAL"
28/10/2025 06:15,178.46806,6633.44,5795.80536,816.19464,-21.12,"ACTUAL"
28/10/2025 06:20,147.60808,6629.48,5723.20705,817.54295,-87.62,"ACTUAL"
28/10/2025 06:25,147.73,6731.23,5780.3421,790.2379,-158.69,"ACTUAL"
28/10/2025 06:30,147.35,6751.44,5754.30216,819.92784,-174.96,"ACTUAL"
28/10/2025 06:35,147.73,6791.92,5840.48826,825.00174,-124.75,"ACTUAL"
28/10/2025 06:40,132.97846,6851.9,5760.68484,847.32516,-240.23,"ACTUAL"
28/10/2025 06:45,243.07,6929.5,5917.29891,842.50109,-167.4,"ACTUAL"
28/10/2025 06:50,256.09,6950.4,5851.14712,844.50288,-250.72,"ACTUAL"
28/10/2025 06:55,256.09,6899.68,5797.2017,890.4783,-208.94,"ACTUAL"
28/10/2025 07:00,147.35,6918.76,5608.57279,951.25721,-352.21,"ACTUAL"
28/10/2025 07:05,238.21365,7000.07,5739.5645,918.0555,-336.04,"ACTUAL"
28/10/2025 07:10,299.75002,7103.68,5830.24597,937.82403,-329.21,"ACTUAL"
28/10/2025 07:15,299.95,7110.61,5838.0116,914.1084,-351.44,"ACTUAL"
28/10/2025 07:20,443.83003,7118.41,5838.5055,923.9945,-348.95,"ACTUAL"
28/10/2025 07:25,299.75002,7082.38,5761.66759,962.03241,-351.72,"ACTUAL"
28/10/2025 07:30,299.95,7124.56,5871.38542,896.75458,-349.4,"ACTUAL"
28/10/2025 07:35,265.62,7142.8,5916.55413,873.01587,-346.34,"ACTUAL"
28/10/2025 07:40,243.07,7190.68,5936.88681,898.13319,-348.68,"ACTUAL"
28/10/2025 07:45,243.07,7303.18,5924.52369,1022.74631,-348.84,"ACTUAL"
28/10/2025 07:50,95.75,7182.01,5722.21282,1138.64718,-315.12,"ACTUAL"
28/10/2025 07:55,105.17079,7186.46,5737.49769,1248.17231,-197.71,"ACTUAL"
28/10/2025 08:00,95.75,7158.47,5672.43528,1234.82472,-247.04,"ACTUAL"
28/10/2025 08:05,133,7274.92,5646.22094,1282.55906,-339.33,"ACTUAL"
28/10/2025 08:10,182.26796,7252.61,5736.26151,1324.29849,-189.12,"ACTUAL"
28/10/2025 08:15,123.75,7288.92,5585.92596,1381.85404,-315.01,"ACTUAL"
28/10/2025 08:20,98.09877,7320.14,5555.49956,1434.62044,-323.59,"ACTUAL"
28/10/2025 08:25,95.75,7280.51,5446.00407,1546.30593,-282.98,"ACTUAL"
28/10/2025 08:30,123.95,7322.05,5503.18236,1469.50764,-342.37,"ACTUAL"
28/10/2025 08:35,95.95,7232.33,5358.2688,1575.8812,-292.78,"ACTUAL"
28/10/2025 08:40,88.73,7250,5302.9002,1719.1598,-224.31,"ACTUAL"
28/10/2025 08:45,95.75,7219.3,5300.77535,1723.57465,-192.05,"ACTUAL"
28/10/2025 08:50,88.73,7272.71,5260.5841,1831.2159,-178.37,"ACTUAL"
28/10/2025 08:55,88.73,7156.71,5244.05455,1743.82545,-166.51,"ACTUAL"
28/10/2025 09:00,78.83021,7253.18,5097.31716,1982.56284,-170.93,"ACTUAL"
28/10/2025 09:05,78.83007,7368.48,5080.09261,2095.33739,-190.29,"ACTUAL"
28/10/2025 09:10,88.73,7558.82,5282.16715,2121.20285,-153.1,"ACTUAL"
28/10/2025 09:15,84.95,7590.43,5278.96116,2137.29884,-171.51,"ACTUAL"
28/10/2025 09:20,84.95,7529.31,5261.23939,2191.68061,-75.5,"ACTUAL"
28/10/2025 09:25,88.67938,7580.24,5304.04839,2175.70161,-99.18,"ACTUAL"
28/10/2025 09:30,84.75,7562.87,5257.2277,2210.8323,-93.62,"ACTUAL"
28/10/2025 09:35,85.53317,7585.91,5356.56738,2155.40262,-73,"ACTUAL"
28/10/2025 09:40,88.73,7557.24,5358.43379,2001.10621,-194.5,"ACTUAL"
28/10/2025 09:45,78.82993,7264.91,5184.11841,1999.75159,-79.19,"ACTUAL"
28/10/2025 09:50,78.83021,7542.15,5290.19088,2089.86912,-159.46,"ACTUAL"
28/10/2025 09:55,75.95,7450.73,5125.17679,2102.09321,-219.95,"ACTUAL"
28/10/2025 10:00,81.29959,7483.42,5315.69367,2026.35633,-139.49,"ACTUAL"
28/10/2025 10:05,78.82986,7345.74,5150.63293,1977.57707,-214.2,"ACTUAL"
28/10/2025 10:10,78.83021,7301.4,5256.17543,1894.23457,-148.9,"ACTUAL"
28/10/2025 10:15,88.31,7504.91,5397.13856,1922.49144,-182.62,"ACTUAL"
28/10/2025 10:20,88.73,7438.9,5403.68968,1849.28032,-183.27,"ACTUAL"
28/10/2025 10:25,67.28745,7259.27,5119.63393,1927.66607,-208.85,"ACTUAL"
28/10/2025 10:30,95.95,7234.8,5410.38144,1629.61856,-191.95,"ACTUAL"
28/10/2025 10:35,88.73,7206.22,5355.65552,1717.56448,-131.33,"ACTUAL"
28/10/2025 10:40,88.73,7387.29,5356.46321,1897.22679,-131.93,"ACTUAL"
28/10/2025 10:45,88.31,7368.57,5315.4481,1922.0319,-129.46,"ACTUAL"
28/10/2025 10:50,88.73,7472.1,5311.02151,2018.41849,-140.79,"ACTUAL"
28/10/2025 10:55,88.31,7385.26,5311.67386,1977.81614,-94.67,"ACTUAL"
28/10/2025 11:00,84.95,7359.21,5270.57608,1995.03392,-92.45,"ACTUAL"
28/10/2025 11:05,88.31,7309.73,5311.30612,1958.55388,-37.65,"ACTUAL"
28/10/2025 11:10,95,7438.65,5348.65909,1931.64091,-156.21,"ACTUAL"
28/10/2025 11:15,95.89,7329.25,5380.60813,1927.16187,-21.27,"ACTUAL"
28/10/2025 11:20,182.34,7333.42,5538.8096,1869.0104,76.92,"ACTUAL"
28/10/2025 11:25,88.73,7167.09,5327.79804,1948.77196,113.62,"ACTUAL"
28/10/2025 11:30,88.73,7167.1,5316.9062,1970.6738,124.7,"ACTUAL"
28/10/2025 11:35,88.73,7248.3,5339.05829,2030.58171,125.74,"ACTUAL"
28/10/2025 11:40,88.73,7333.83,5359.2979,2009.1921,39.3,"ACTUAL"
28/10/2025 11:45,88.73,7335.34,5380.44088,1926.64912,-23.6,"ACTUAL"
28/10/2025 11:50,88.73,7419.58,5398.27426,1977.89574,-39.25,"ACTUAL"
28/10/2025 11:55,96.14166,7693.47,5518.61377,2100.82623,-71.58,"ACTUAL"
28/10/2025 12:00,122.73,7696.16,5578.26194,2008.38806,-107.27,"ACTUAL"
28/10/2025 12:05,122.73002,7682.61,5590.66577,2018.40423,-71.58,"ACTUAL"
28/10/2025 12:10,95,7591.88,5468.62173,1986.11827,-135.01,"ACTUAL"
28/10/2025 12:15,100.5,7708.36,5539.80448,1979.25552,-186.11,"ACTUAL"
28/10/2025 12:20,93.06047,7674.26,5433.41468,1949.57532,-285.49,"ACTUAL"
28/10/2025 12:25,93.77461,7750.8,5430.24762,2029.07238,-285.48,"ACTUAL"
28/10/2025 12:30,88.73,7708.44,5430.66234,2058.83766,-214.88,"ACTUAL"
