date,Price,Demand,Scheduled_Gen,Semi_Scheduled_Gen,Net_Import
2025-10-26 12:35:00,9.71368,7051.71,2824.54728,4164.83272,-66.44
2025-10-26 12:40:00,109.16463,6979.07,2982.88788,4008.98212,6.31
2025-10-26 12:45:00,63.66383,7012.39,3024.75908,3899.09092,-91.13
2025-10-26 12:50:00,108.89,6947.42,3164.00604,3780.90396,-5.52
2025-10-26 12:55:00,27.39877,6847.34,3023.94756,3776.49244,-45.39
2025-10-26 13:00:00,109.70524,6721.31,3213.60696,3579.27304,65.69
2025-10-26 13:05:00,48.83843,6554.1,3175.78281,3474.64719,89.71
2025-10-26 13:10:00,5.70933,6689.77,3119.4783,3849.5817,278.15
2025-10-26 13:15:00,-7.30076,6656.63,3083.08301,3588.03699,20.19
2025-10-26 13:20:00,-9.34533,6542.53,3029.41176,3782.37824,280.48
2025-10-26 13:25:00,-7.05711,6612.34,3014.52786,3751.83214,176.36
2025-10-26 13:30:00,-5.89,6665.23,3007.00342,3749.99658,99.16
2025-10-26 13:35:00,-10.0,6799.67,3039.36357,3842.12643,81.07
2025-10-26 13:40:00,18.55871,6800.15,3123.27884,4069.00116,381.14
2025-10-26 13:45:00,3.77464,6816.92,3162.38841,3898.34159,236.59
2025-10-26 13:50:00,-9.72512,6842.59,3142.76245,3904.86755,207.55
2025-10-26 13:55:00,24.82641,6974.23,3227.22588,3915.55412,162.6
2025-10-26 14:00:00,-11.24384,7150.71,3167.99966,3708.31034,-249.1
2025-10-26 14:05:00,-10.0,7073.22,3223.88921,3823.07079,-15.36
2025-10-26 14:10:00,36.73292,6848.52,3291.4811,3908.1689,338.29
2025-10-26 14:15:00,22.53003,6972.0,3406.66004,3899.81996,339.29
2025-10-26 14:20:00,-0.00884,7031.84,3330.40275,3891.47725,237.95
2025-10-26 14:25:00,33.00758,7051.11,3458.91608,3782.39392,213.65
2025-10-26 14:30:00,45.0,6975.68,3477.12147,3663.42853,176.99
2025-10-26 14:35:00,-10.0,6938.97,3391.01097,3770.20903,241.79
2025-10-26 14:40:00,-9.46606,7084.63,3400.81274,3715.21726,117.57
2025-10-26 14:45:00,-9.89356,7211.31,3398.72885,3931.93115,209.14
2025-10-26 14:50:00,-6.1617,7024.33,3415.05844,3957.06156,363.86
2025-10-26 14:55:00,-4.0684,7064.46,3417.9059,4200.9141,555.05
2025-10-26 15:00:00,-8.31662,7028.56,3412.99631,4057.08369,467.7
2025-10-26 15:05:00,-7.50419,7011.17,3435.99952,4034.78048,486.15
2025-10-26 15:10:00,-16.73061,6953.45,3413.00157,4285.35843,791.09
2025-10-26 15:15:00,27.30263,6877.78,3489.61104,4438.67896,1064.18
2025-10-26 15:20:00,0.0,7004.02,3402.50894,4364.93106,815.74
2025-10-26 15:25:00,-6.77246,6825.88,3376.0512,4452.3888,1036.99
2025-10-26 15:30:00,-3.97151,6739.56,3364.05978,4417.71022,1077.64
2025-10-26 15:35:00,-3.48336,6675.44,3343.50228,4395.58772,1102.09
2025-10-26 15:40:00,79.69994,6604.92,3504.40187,4183.21813,1126.21
2025-10-26 15:45:00,37.60998,6579.88,3491.2669,4439.6531,1392.03
2025-10-26 15:50:00,4.73205,6680.03,3417.89626,4518.60374,1305.31
2025-10-26 15:55:00,64.89,6730.92,3565.84413,4355.28587,1231.93
2025-10-26 16:00:00,4.58486,6784.4,3512.29412,4275.86588,1052.0
2025-10-26 16:05:00,45.63352,6844.25,3601.25009,4423.24991,1234.95
2025-10-26 16:10:00,38.72335,6984.63,3665.04915,4247.47085,961.69
2025-10-26 16:15:00,-6.80588,7295.54,3726.65037,4153.71963,664.55
2025-10-26 16:20:00,57.03,7283.52,3818.46704,4054.92296,624.96
2025-10-26 16:25:00,80.02,7296.77,3964.51084,3933.52916,602.02
2025-10-26 16:30:00,70.99944,7350.96,4078.50002,4081.07998,819.98
2025-10-26 16:35:00,58.12083,7425.69,4310.34089,3703.81911,603.82
2025-10-26 16:40:00,75.79446,7534.69,4398.87033,3763.59967,636.46
2025-10-26 16:45:00,69.73135,7586.85,4489.02708,3693.03292,616.8
2025-10-26 16:50:00,74.93485,7615.49,4636.43463,3401.95537,441.06
2025-10-26 16:55:00,91.06828,7571.41,4803.19469,3075.33531,311.86
2025-10-26 17:00:00,84.79005,7600.59,4928.30401,2859.68599,202.48
2025-10-26 17:05:00,89.43036,7532.3,5149.92045,2784.99955,415.51
2025-10-26 17:10:00,0.0,7544.44,4859.58601,2943.76399,326.53
2025-10-26 17:15:00,80.02,7573.22,5149.44205,3047.57795,651.56
2025-10-26 17:20:00,80.02,7484.25,5162.62885,2908.67115,607.5
2025-10-26 17:25:00,108.78274,7699.15,5381.07528,2741.11472,436.47
2025-10-26 17:30:00,115.65613,7724.67,5465.72169,2487.23831,239.87
2025-10-26 17:35:00,130.47012,7767.73,5527.35687,2185.55313,-51.29
2025-10-26 17:40:00,79.95028,7837.14,5382.89947,1794.94053,-619.45
2025-10-26 17:45:00,116.92721,7938.82,5570.2336,1856.5964,-491.19
2025-10-26 17:50:00,120.01,7826.12,5667.65638,1617.24362,-524.04
2025-10-26 17:55:00,79.9503,7948.06,5547.56742,1523.32258,-843.74
2025-10-26 18:00:00,92.34887,8116.25,5726.53984,1390.14016,-961.1
2025-10-26 18:05:00,95.02131,8087.43,5821.66889,1255.91111,-970.36
2025-10-26 18:10:00,96.10328,8177.19,5873.74791,1190.94209,-1074.1
2025-10-26 18:15:00,84.79,8075.59,5899.55889,1063.24111,-1073.2
2025-10-26 18:20:00,120.01,8068.28,5851.56793,1007.19207,-1170.25
2025-10-26 18:25:00,119.75489,8088.61,5983.18667,981.72333,-1083.0
2025-10-26 18:30:00,108.89,8119.97,5950.78876,950.31124,-1174.7
2025-10-26 18:35:00,97.99796,8062.19,5859.57936,874.18064,-1284.99
2025-10-26 18:40:00,123.19648,8118.95,6065.07458,804.74542,-1206.83
2025-10-26 18:45:00,122.48271,8165.59,6163.48922,775.27078,-1182.07
2025-10-26 18:50:00,120.01,8106.21,6171.36112,808.23888,-1081.05
2025-10-26 18:55:00,120.40403,8087.54,6169.66116,811.71884,-1060.06
2025-10-26 19:00:00,120.45458,8072.46,6215.39046,739.47954,-1072.29
2025-10-26 19:05:00,121.19213,8109.93,6215.39598,721.92402,-1125.42
2025-10-26 19:10:00,120.01,8002.24,6136.27364,754.32636,-1064.18
2025-10-26 19:15:00,120.01,8042.95,6030.88648,830.84352,-1135.51
2025-10-26 19:20:00,108.89,8063.0,6004.72673,924.86327,-1086.8
2025-10-26 19:25:00,90.6705,7993.99,5936.36069,1028.23931,-979.72
2025-10-26 19:30:00,80.02,7958.53,5908.75096,1022.24904,-976.23
2025-10-26 19:35:00,108.89,7999.83,5833.70617,1064.16383,-1051.4
2025-10-26 19:40:00,93.50652,7918.27,5723.15759,1143.88241,-997.4
2025-10-26 19:45:00,91.76376,7900.4,5664.41871,1289.80129,-888.62
2025-10-26 19:50:00,80.02,7748.46,5605.27204,1289.50796,-793.66
2025-10-26 19:55:00,88.27401,7799.88,5597.38963,1339.83037,-803.48
2025-10-26 20:00:00,80.02,7804.29,5563.92732,1375.06268,-806.0
2025-10-26 20:05:00,87.36134,7772.24,5563.11667,1425.34333,-719.27
2025-10-26 20:10:00,77.70354,7728.4,5342.53815,1504.15185,-825.54
2025-10-26 20:15:00,80.02,7631.16,5277.30843,1507.22157,-792.45
2025-10-26 20:20:00,80.02,7629.07,5282.82872,1474.03128,-821.43
2025-10-26 20:25:00,80.02,7674.67,5300.04122,1523.16878,-795.43
2025-10-26 20:30:00,80.02,7630.49,5248.57619,1514.42381,-813.33
2025-10-26 20:35:00,84.79,7587.99,5399.30052,1361.40948,-771.21
2025-10-26 20:40:00,84.79,7557.34,5452.78048,1346.49952,-698.22
2025-10-26 20:45:00,91.16589,7579.89,5466.37033,1348.28967,-712.15
2025-10-26 20:50:00,79.9503,7512.88,5281.57024,1402.70976,-771.73
2025-10-26 20:55:00,91.25957,7486.13,5415.72445,1322.15555,-695.93
2025-10-26 21:00:00,90.83929,7480.24,5421.36819,1256.88181,-743.39
2025-10-26 21:05:00,90.91447,7364.24,5395.39692,1159.00308,-749.49
2025-10-26 21:10:00,87.84066,7390.34,5377.81944,1227.84056,-724.25
2025-10-26 21:15:00,88.42176,7353.4,5376.41256,1174.86744,-742.84
2025-10-26 21:20:00,92.72301,7415.71,5371.36555,1134.82445,-854.76
2025-10-26 21:25:00,93.29535,7386.94,5371.29396,1059.78604,-902.67
2025-10-26 21:30:00,92.76808,7307.16,5371.43904,1012.62096,-869.25
2025-10-26 21:35:00,108.89,7329.69,5388.00062,922.57938,-968.79
2025-10-26 21:40:00,116.27774,7267.68,5453.34054,882.09946,-877.62
2025-10-26 21:45:00,120.01,7282.18,5572.57299,733.46701,-927.57
2025-10-26 21:50:00,120.01,7313.17,5556.57766,731.09234,-971.53
2025-10-26 21:55:00,120.01,7254.29,5651.54038,732.23962,-812.24
2025-10-26 22:00:00,118.97615,7225.31,5564.15846,697.08154,-908.71
2025-10-26 22:05:00,120.01,7175.16,5553.31099,678.19901,-889.97
2025-10-26 22:10:00,139.37443,7233.46,5661.83284,658.28716,-859.66
2025-10-26 22:15:00,138.35002,7164.94,5656.34206,644.22794,-809.63
2025-10-26 22:20:00,140.63588,7201.9,5656.41642,636.62358,-857.13
2025-10-26 22:25:00,139.93054,7137.37,5651.322,611.868,-821.06
2025-10-26 22:30:00,136.79663,7026.63,5646.29465,609.04535,-713.42
2025-10-26 22:35:00,137.27452,7032.05,5577.50162,659.82838,-738.27
2025-10-26 22:40:00,136.79663,7034.98,5543.39171,719.59829,-713.79
2025-10-26 22:45:00,134.91359,6983.54,5546.34639,779.80361,-593.73
2025-10-26 22:50:00,119.53,6964.24,5428.09863,844.25137,-630.4
2025-10-26 22:55:00,90.0003,6887.25,5343.48794,922.46206,-555.55
2025-10-26 23:00:00,90.1095,6938.49,5298.17676,1026.61324,-549.06
2025-10-26 23:05:00,108.89,6866.2,5200.92808,1017.80192,-585.87
2025-10-26 23:10:00,88.63433,6886.33,5141.36991,1065.95009,-621.66
2025-10-26 23:15:00,87.39021,6830.98,5118.41748,1101.94252,-549.71
2025-10-26 23:20:00,80.02,6793.87,4970.72728,1135.36272,-629.96
2025-10-26 23:25:00,78.40571,6672.45,4870.00471,1112.51529,-633.94
2025-10-26 23:30:00,80.02,6730.29,4883.97715,1071.61285,-727.16
